student_id,school_id,school_year,term,subject,scale_score,proficient_flag
2041185,1089,2025,spring,ela,238.91,0
2041186,1008,2025,spring,ela,215.05,0
2041187,1055,2025,spring,ela,256.59,1
2041188,1023,2025,spring,ela,233.46,0
2041189,1067,2025,spring,ela,277.48,0
2041190,1043,2025,spring,ela,249.41,0
2041191,1008,2025,spring,ela,263.91,1
2041192,1014,2025,spring,ela,304.47,0
2041193,1090,2025,spring,ela,282.26,0
2041194,1067,2025,spring,ela,314.76,1
2041195,1014,2025,spring,ela,325.53,1
2041196,1078,2025,spring,ela,345.87,1
2041197,1044,2025,spring,ela,275.72,1
2041198,1045,2025,spring,ela,256.52,0
2041199,1047,2025,spring,ela,289.72,0
2041200,1062,2025,spring,ela,324.01,1
2041201,1063,2025,spring,ela,264.94,0
2041202,1042,2025,spring,ela,275.23,0
2041203,1090,2025,spring,ela,296.31,0
2041204,1010,2025,spring,ela,243.63,0
2041205,1002,2025,spring,ela,256.22,0
2041206,1070,2025,spring,ela,263.55,1
2041207,1018,2025,spring,ela,265.49,0
2041208,1071,2025,spring,ela,266.25,0
2041209,1087,2025,spring,ela,291.06,1
2041210,1081,2025,spring,ela,291.37,1
2041211,1077,2025,spring,ela,249.12,0
2041212,1018,2025,spring,ela,263.81,0
2041213,1031,2025,spring,ela,238.53,0
2041214,1001,2025,spring,ela,278.85,0
2041215,1075,2025,spring,ela,256.67,0
2041216,1046,2025,spring,ela,247.44,0
2041217,1047,2025,spring,ela,355.89,1
2041218,1056,2025,spring,ela,272.19,0
2041219,1062,2025,spring,ela,290.05,1
2041220,1015,2025,spring,ela,272.51,0
2041221,1059,2025,spring,ela,315.43,1
2041222,1015,2025,spring,ela,274.74,0
2041223,1006,2025,spring,ela,240.58,0
2041224,1031,2025,spring,ela,316.89,1
2041225,1010,2025,spring,ela,258.91,1
2041226,1078,2025,spring,ela,336.7,1
2041227,1027,2025,spring,ela,254.16,0
2041228,1025,2025,spring,ela,259.41,0
2041229,1079,2025,spring,ela,267.25,0
2041230,1019,2025,spring,ela,252.46,0
2041231,1045,2025,spring,ela,281.26,1
2041232,1090,2025,spring,ela,292.96,0
2041233,1062,2025,spring,ela,268.17,0
2041234,1028,2025,spring,ela,279.94,0
2041235,1019,2025,spring,ela,257.4,0
2041236,1074,2025,spring,ela,261.05,0
2041237,1031,2025,spring,ela,345.12,1
2041238,1017,2025,spring,ela,276.19,0
2041239,1036,2025,spring,ela,257.35,0
2041240,1053,2025,spring,ela,234.71,0
2041241,1060,2025,spring,ela,339.54,1
2041242,1053,2025,spring,ela,236.48,0
2041243,1069,2025,spring,ela,279.69,0
2041244,1032,2025,spring,ela,314.62,1
2041245,1066,2025,spring,ela,248.85,0
2041246,1075,2025,spring,ela,324.19,1
2041247,1013,2025,spring,ela,216.81,0
2041248,1014,2025,spring,ela,278.89,0
2041249,1060,2025,spring,ela,308.79,1
2041250,1082,2025,spring,ela,233.53,0
2041251,1069,2025,spring,ela,271.95,0
2041252,1086,2025,spring,ela,310.41,1
2041253,1004,2025,spring,ela,295.71,1
2041254,1056,2025,spring,ela,298.86,0
2041255,1018,2025,spring,ela,295.93,1
2041256,1080,2025,spring,ela,290.06,1
2041257,1035,2025,spring,ela,252.89,0
2041258,1028,2025,spring,ela,298.6,0
2041259,1086,2025,spring,ela,275.72,0
2041260,1078,2025,spring,ela,278.68,0
2041261,1037,2025,spring,ela,293.49,0
2041262,1025,2025,spring,ela,245.85,0
2041263,1007,2025,spring,ela,276.37,0
2041264,1052,2025,spring,ela,236.29,0
2041265,1051,2025,spring,ela,289.49,1
2041266,1036,2025,spring,ela,303.77,1
2041267,1002,2025,spring,ela,229.19,0
2041268,1012,2025,spring,ela,277.19,0
2041269,1042,2025,spring,ela,322.26,1
2041270,1060,2025,spring,ela,292.87,0
2041271,1076,2025,spring,ela,281.88,1
2041272,1012,2025,spring,ela,360.55,1
2041273,1078,2025,spring,ela,316.09,1
2041274,1012,2025,spring,ela,318.61,1
2041275,1049,2025,spring,ela,297.5,1
2041276,1056,2025,spring,ela,252.35,0
2041277,1048,2025,spring,ela,218.54,0
2041278,1002,2025,spring,ela,239.2,0
2041279,1040,2025,spring,ela,266.58,0
2041280,1042,2025,spring,ela,276.38,1
2041281,1090,2025,spring,ela,309.52,1
2041282,1006,2025,spring,ela,273.28,1
2041283,1005,2025,spring,ela,300.59,1
2041284,1038,2025,spring,ela,263.16,0
2041285,1087,2025,spring,ela,282.5,1
2041286,1054,2025,spring,ela,257.0,1
2041287,1082,2025,spring,ela,269.19,1
2041288,1075,2025,spring,ela,319.88,1
2041289,1031,2025,spring,ela,323.77,1
2041290,1028,2025,spring,ela,267.83,0
2041291,1005,2025,spring,ela,310.66,1
2041292,1056,2025,spring,ela,303.52,1
2041293,1029,2025,spring,ela,269.18,0
2041294,1069,2025,spring,ela,274.71,0
2041295,1023,2025,spring,ela,224.86,0
2041296,1012,2025,spring,ela,304.63,1
2041297,1049,2025,spring,ela,289.87,1
2041298,1001,2025,spring,ela,271.99,0
2041299,1020,2025,spring,ela,246.93,0
2041300,1012,2025,spring,ela,332.11,1
2041301,1035,2025,spring,ela,268.63,1
2041302,1056,2025,spring,ela,290.88,0
2041303,1062,2025,spring,ela,264.6,0
2041304,1089,2025,spring,ela,238.39,0
2041305,1039,2025,spring,ela,221.87,0
2041306,1045,2025,spring,ela,280.86,1
2041307,1045,2025,spring,ela,231.08,0
2041308,1022,2025,spring,ela,268.47,1
2041309,1029,2025,spring,ela,294.02,1
2041310,1075,2025,spring,ela,277.22,0
2041311,1012,2025,spring,ela,329.12,1
2041312,1029,2025,spring,ela,278.15,0
2041313,1034,2025,spring,ela,277.31,0
2041314,1013,2025,spring,ela,262.65,0
2041315,1035,2025,spring,ela,309.83,1
2041316,1014,2025,spring,ela,310.09,1
2041317,1028,2025,spring,ela,308.06,1
2041318,1010,2025,spring,ela,227.81,0
2041319,1064,2025,spring,ela,210.25,0
2041320,1067,2025,spring,ela,281.07,0
2041321,1061,2025,spring,ela,270.91,1
2041322,1005,2025,spring,ela,319.76,1
2041323,1017,2025,spring,ela,281.23,0
2041324,1048,2025,spring,ela,217.05,0
2041325,1072,2025,spring,ela,336.49,1
2041326,1067,2025,spring,ela,276.72,0
2041327,1034,2025,spring,ela,259.49,0
2041328,1078,2025,spring,ela,289.02,0
2041329,1012,2025,spring,ela,329.93,1
2041330,1018,2025,spring,ela,214.76,0
2041331,1005,2025,spring,ela,289.2,0
2041332,1051,2025,spring,ela,278.4,1
2041333,1079,2025,spring,ela,305.38,1
2041334,1012,2025,spring,ela,338.27,1
2041335,1060,2025,spring,ela,285.11,0
2041336,1006,2025,spring,ela,278.59,1
2041337,1060,2025,spring,ela,310.06,0
2041338,1069,2025,spring,ela,331.24,1
2041339,1067,2025,spring,ela,305.84,1
2041340,1051,2025,spring,ela,290.42,1
2041341,1033,2025,spring,ela,274.12,0
2041342,1080,2025,spring,ela,278.71,0
2041343,1088,2025,spring,ela,239.48,0
2041344,1042,2025,spring,ela,326.99,1
2041345,1081,2025,spring,ela,296.82,1
2041346,1037,2025,spring,ela,316.37,1
2041347,1089,2025,spring,ela,263.5,1
2041348,1022,2025,spring,ela,325.35,1
2041349,1078,2025,spring,ela,329.52,1
2041350,1009,2025,spring,ela,254.02,0
2041351,1063,2025,spring,ela,303.74,1
2041352,1006,2025,spring,ela,304.26,1
2041353,1047,2025,spring,ela,304.14,0
2041354,1065,2025,spring,ela,303.9,1
2041355,1073,2025,spring,ela,255.16,0
2041356,1084,2025,spring,ela,274.85,1
2041357,1071,2025,spring,ela,284.33,1
2041358,1024,2025,spring,ela,304.52,0
2041359,1048,2025,spring,ela,251.6,0
2041360,1063,2025,spring,ela,287.44,1
2041361,1039,2025,spring,ela,251.63,0
2041362,1017,2025,spring,ela,305.8,1
2041363,1030,2025,spring,ela,256.31,1
2041364,1069,2025,spring,ela,333.38,1
2041365,1056,2025,spring,ela,305.15,0
2041366,1028,2025,spring,ela,277.55,0
2041367,1032,2025,spring,ela,307.15,0
2041368,1020,2025,spring,ela,301.75,1
2041369,1012,2025,spring,ela,315.24,1
2041370,1045,2025,spring,ela,273.34,1
2041371,1014,2025,spring,ela,307.73,1
2041372,1012,2025,spring,ela,327.74,1
2041373,1041,2025,spring,ela,248.68,0
2041374,1049,2025,spring,ela,272.02,0
2041375,1053,2025,spring,ela,240.44,0
2041376,1033,2025,spring,ela,290.98,0
2041377,1026,2025,spring,ela,252.94,0
2041378,1063,2025,spring,ela,279.53,1
2041379,1008,2025,spring,ela,244.7,0
2041380,1071,2025,spring,ela,303.39,1
2041381,1012,2025,spring,ela,326.72,1
2041382,1051,2025,spring,ela,309.87,1
2041383,1044,2025,spring,ela,297.93,1
2041384,1021,2025,spring,ela,229.8,0
2041385,1005,2025,spring,ela,316.01,1
2041386,1019,2025,spring,ela,280.64,1
2041387,1016,2025,spring,ela,280.05,0
2041388,1053,2025,spring,ela,278.81,1
2041389,1012,2025,spring,ela,330.16,1
2041390,1069,2025,spring,ela,293.48,0
2041391,1015,2025,spring,ela,301.17,1
2041392,1003,2025,spring,ela,265.3,0
2041393,1007,2025,spring,ela,267.65,0
2041394,1037,2025,spring,ela,297.29,0
2041395,1042,2025,spring,ela,319.07,1
2041396,1024,2025,spring,ela,333.9,1
2041397,1061,2025,spring,ela,249.36,0
2041398,1007,2025,spring,ela,283.3,1
2041399,1056,2025,spring,ela,257.17,0
2041400,1064,2025,spring,ela,233.21,0
2041401,1033,2025,spring,ela,302.95,0
2041402,1025,2025,spring,ela,255.48,1
2041403,1047,2025,spring,ela,286.25,0
2041404,1005,2025,spring,ela,331.49,1
2041405,1085,2025,spring,ela,250.76,0
2041406,1082,2025,spring,ela,259.11,0
2041407,1033,2025,spring,ela,281.34,0
2041408,1024,2025,spring,ela,323.25,1
2041409,1023,2025,spring,ela,279.25,1
2041410,1070,2025,spring,ela,211.04,0
2041411,1069,2025,spring,ela,285.83,0
2041412,1033,2025,spring,ela,358.83,1
2041413,1046,2025,spring,ela,270.89,1
2041414,1001,2025,spring,ela,304.3,1
2041415,1065,2025,spring,ela,273.5,0
2041416,1024,2025,spring,ela,289.86,0
2041417,1057,2025,spring,ela,259.14,0
2041418,1047,2025,spring,ela,287.01,0
2041419,1044,2025,spring,ela,273.12,1
2041420,1083,2025,spring,ela,236.47,0
2041421,1090,2025,spring,ela,312.89,1
2041422,1008,2025,spring,ela,242.66,0
2041423,1074,2025,spring,ela,249.81,0
2041424,1078,2025,spring,ela,274.74,0
2041425,1033,2025,spring,ela,338.87,1
2041426,1079,2025,spring,ela,277.6,0
2041427,1031,2025,spring,ela,300.82,1
2041428,1041,2025,spring,ela,239.54,0
2041429,1047,2025,spring,ela,274.34,0
2041430,1073,2025,spring,ela,239.8,0
2041431,1047,2025,spring,ela,279.72,0
2041432,1012,2025,spring,ela,338.21,1
2041433,1025,2025,spring,ela,269.82,1
2041434,1037,2025,spring,ela,265.17,0
2041435,1014,2025,spring,ela,269.43,0
2041436,1062,2025,spring,ela,301.43,1
2041437,1029,2025,spring,ela,251.81,0
2041438,1023,2025,spring,ela,207.32,0
2041439,1023,2025,spring,ela,248.31,0
2041440,1038,2025,spring,ela,295.05,1
2041441,1003,2025,spring,ela,283.24,1
2041442,1012,2025,spring,ela,335.59,1
2041443,1079,2025,spring,ela,283.28,1
2041444,1078,2025,spring,ela,319.57,1
2041445,1085,2025,spring,ela,242.26,0
2041446,1083,2025,spring,ela,231.53,0
2041447,1043,2025,spring,ela,235.77,0
2041448,1014,2025,spring,ela,320.48,1
2041449,1071,2025,spring,ela,293.23,1
2041450,1037,2025,spring,ela,285.84,0
2041451,1061,2025,spring,ela,235.05,0
2041452,1021,2025,spring,ela,279.35,1
2041453,1067,2025,spring,ela,289.33,0
2041454,1086,2025,spring,ela,279.39,0
2041455,1047,2025,spring,ela,322.6,1
2041456,1086,2025,spring,ela,323.33,1
2041457,1062,2025,spring,ela,284.57,0
2041458,1051,2025,spring,ela,306.44,1
2041459,1049,2025,spring,ela,318.26,1
2041460,1073,2025,spring,ela,243.75,0
2041461,1032,2025,spring,ela,356.99,1
2041462,1007,2025,spring,ela,263.45,0
2041463,1012,2025,spring,ela,276.29,0
2041464,1014,2025,spring,ela,346.17,1
2041465,1040,2025,spring,ela,299.22,0
2041466,1034,2025,spring,ela,273.79,0
2041467,1008,2025,spring,ela,234.33,0
2041468,1023,2025,spring,ela,252.28,0
2041469,1086,2025,spring,ela,288.53,0
2041470,1077,2025,spring,ela,241.63,0
2041471,1024,2025,spring,ela,339.89,1
2041472,1014,2025,spring,ela,311.98,1
2041473,1083,2025,spring,ela,231.72,0
2041474,1037,2025,spring,ela,273.59,0
2041475,1018,2025,spring,ela,287.26,0
2041476,1061,2025,spring,ela,225.91,0
2041477,1058,2025,spring,ela,254.18,0
2041478,1026,2025,spring,ela,281.47,1
2041479,1014,2025,spring,ela,312.4,1
2041480,1082,2025,spring,ela,236.22,0
2041481,1028,2025,spring,ela,291.05,0
2041482,1024,2025,spring,ela,323.93,1
2041483,1039,2025,spring,ela,252.63,0
2041484,1029,2025,spring,ela,273.73,0
2041485,1001,2025,spring,ela,282.68,1
2041486,1058,2025,spring,ela,223.77,0
2041487,1004,2025,spring,ela,262.54,0
2041488,1070,2025,spring,ela,224.66,0
2041489,1069,2025,spring,ela,250.81,0
2041490,1004,2025,spring,ela,249.56,0
2041491,1029,2025,spring,ela,312.24,1
2041492,1042,2025,spring,ela,300.64,1
2041493,1056,2025,spring,ela,276.33,0
2041494,1087,2025,spring,ela,284.52,0
2041495,1032,2025,spring,ela,333.25,1
2041496,1018,2025,spring,ela,297.65,1
2041497,1016,2025,spring,ela,290.2,1
2041498,1059,2025,spring,ela,288.24,1
2041499,1046,2025,spring,ela,247.94,0
2041500,1065,2025,spring,ela,286.23,1
2041501,1056,2025,spring,ela,301.47,1
2041502,1019,2025,spring,ela,298.33,1
2041503,1085,2025,spring,ela,272.1,1
2041504,1017,2025,spring,ela,295.34,1
2041505,1017,2025,spring,ela,311.2,1
2041506,1031,2025,spring,ela,264.81,0
2041507,1075,2025,spring,ela,313.55,1
2041508,1045,2025,spring,ela,297.23,1
2041509,1086,2025,spring,ela,324.08,1
2041510,1047,2025,spring,ela,303.86,0
2041511,1069,2025,spring,ela,294.35,0
2041512,1038,2025,spring,ela,312.25,1
2041513,1041,2025,spring,ela,246.83,0
2041514,1020,2025,spring,ela,231.11,0
2041515,1024,2025,spring,ela,312.6,1
2041516,1003,2025,spring,ela,241.32,0
2041517,1034,2025,spring,ela,278.27,0
2041518,1022,2025,spring,ela,240.98,0
2041519,1053,2025,spring,ela,223.22,0
2041520,1084,2025,spring,ela,252.56,0
2041521,1002,2025,spring,ela,258.52,0
2041522,1006,2025,spring,ela,232.5,0
2041523,1062,2025,spring,ela,295.17,1
2041524,1073,2025,spring,ela,215.34,0
2041525,1081,2025,spring,ela,305.79,1
2041526,1002,2025,spring,ela,233.96,0
2041527,1086,2025,spring,ela,311.8,1
2041528,1031,2025,spring,ela,305.53,0
2041529,1052,2025,spring,ela,280.83,1
2041530,1039,2025,spring,ela,231.55,0
2041531,1052,2025,spring,ela,273.44,1
2041532,1077,2025,spring,ela,284.71,1
2041533,1031,2025,spring,ela,301.68,0
2041534,1012,2025,spring,ela,298.57,1
2041535,1057,2025,spring,ela,282.03,0
2041536,1084,2025,spring,ela,245.49,0
2041537,1006,2025,spring,ela,249.34,0
2041538,1063,2025,spring,ela,258.8,0
2041539,1048,2025,spring,ela,237.79,0
2041540,1066,2025,spring,ela,269.25,0
2041541,1034,2025,spring,ela,269.92,0
2041542,1018,2025,spring,ela,249.72,0
2041543,1037,2025,spring,ela,309.17,1
2041544,1037,2025,spring,ela,312.27,1
2041545,1075,2025,spring,ela,332.27,1
2041546,1017,2025,spring,ela,301.8,1
2041547,1004,2025,spring,ela,273.95,0
2041548,1042,2025,spring,ela,279.78,0
2041549,1059,2025,spring,ela,282.01,0
2041550,1006,2025,spring,ela,259.0,0
2041551,1056,2025,spring,ela,299.51,0
2041552,1055,2025,spring,ela,190.49,0
2041553,1022,2025,spring,ela,224.27,0
2041554,1086,2025,spring,ela,279.38,0
2041555,1075,2025,spring,ela,275.88,0
2041556,1042,2025,spring,ela,284.85,0
2041557,1043,2025,spring,ela,265.01,0
2041558,1018,2025,spring,ela,311.54,1
2041559,1041,2025,spring,ela,243.48,0
2041560,1049,2025,spring,ela,294.75,1
2041561,1075,2025,spring,ela,285.12,0
2041562,1040,2025,spring,ela,279.32,0
2041563,1066,2025,spring,ela,280.43,1
2041564,1086,2025,spring,ela,283.02,0
2041565,1040,2025,spring,ela,306.27,1
2041566,1038,2025,spring,ela,244.26,0
2041567,1006,2025,spring,ela,243.63,0
2041568,1084,2025,spring,ela,237.08,0
2041569,1078,2025,spring,ela,320.39,1
2041570,1021,2025,spring,ela,241.51,0
2041571,1090,2025,spring,ela,281.99,0
2041572,1071,2025,spring,ela,301.48,1
2041573,1076,2025,spring,ela,239.35,0
2041574,1078,2025,spring,ela,290.35,0
2041575,1056,2025,spring,ela,334.86,1
2041576,1031,2025,spring,ela,322.49,1
2041577,1024,2025,spring,ela,321.44,1
2041578,1005,2025,spring,ela,280.76,0
2041579,1031,2025,spring,ela,267.9,0
2041580,1036,2025,spring,ela,277.2,1
2041581,1074,2025,spring,ela,236.36,0
2041582,1006,2025,spring,ela,212.86,0
2041583,1086,2025,spring,ela,300.77,0
2041584,1029,2025,spring,ela,285.83,0
2041585,1075,2025,spring,ela,283.61,0
2041586,1067,2025,spring,ela,324.99,1
2041587,1023,2025,spring,ela,247.92,0
2041588,1022,2025,spring,ela,247.12,0
2041589,1078,2025,spring,ela,327.42,1
2041590,1090,2025,spring,ela,326.56,1
2041591,1090,2025,spring,ela,306.16,0
2041592,1065,2025,spring,ela,242.06,0
2041593,1041,2025,spring,ela,245.54,0
2041594,1083,2025,spring,ela,207.06,0
2041595,1086,2025,spring,ela,322.82,1
2041596,1037,2025,spring,ela,289.03,0
2041597,1017,2025,spring,ela,280.95,0
2041598,1032,2025,spring,ela,302.54,0
2041599,1042,2025,spring,ela,297.25,1
2041600,1028,2025,spring,ela,320.53,1
2041601,1024,2025,spring,ela,338.99,1
2041602,1014,2025,spring,ela,308.99,0
2041603,1049,2025,spring,ela,292.11,1
2041604,1065,2025,spring,ela,274.06,0
2041605,1003,2025,spring,ela,284.86,1
2041606,1032,2025,spring,ela,332.45,1
2041607,1069,2025,spring,ela,262.26,0
2041608,1016,2025,spring,ela,294.83,1
2041609,1050,2025,spring,ela,230.51,0
2041610,1069,2025,spring,ela,322.15,1
2041611,1090,2025,spring,ela,345.32,1
2041612,1065,2025,spring,ela,267.49,0
2041613,1046,2025,spring,ela,240.32,0
2041614,1071,2025,spring,ela,289.09,1
2041615,1010,2025,spring,ela,240.95,0
2041616,1050,2025,spring,ela,218.52,0
2041617,1024,2025,spring,ela,298.16,0
2041618,1065,2025,spring,ela,260.76,0
2041619,1058,2025,spring,ela,253.49,0
2041620,1033,2025,spring,ela,282.64,0
2041621,1031,2025,spring,ela,352.16,1
2041622,1023,2025,spring,ela,249.44,0
2041623,1031,2025,spring,ela,351.87,1
2041624,1007,2025,spring,ela,272.08,0
2041625,1067,2025,spring,ela,317.21,1
2041626,1030,2025,spring,ela,238.92,0
2041627,1029,2025,spring,ela,316.89,1
2041628,1019,2025,spring,ela,282.08,1
2041629,1037,2025,spring,ela,295.72,0
2041630,1080,2025,spring,ela,288.92,1
2041631,1036,2025,spring,ela,244.4,0
2041632,1055,2025,spring,ela,233.49,0
2041633,1072,2025,spring,ela,324.01,1
2041634,1016,2025,spring,ela,309.39,1
2041635,1031,2025,spring,ela,293.79,0
2041636,1056,2025,spring,ela,311.03,1
2041637,1033,2025,spring,ela,325.37,1
2041638,1071,2025,spring,ela,277.07,1
2041639,1051,2025,spring,ela,287.87,1
2041640,1088,2025,spring,ela,244.61,0
2041641,1012,2025,spring,ela,322.35,1
2041642,1079,2025,spring,ela,301.75,1
2041643,1025,2025,spring,ela,272.42,1
2041644,1082,2025,spring,ela,274.31,1
2041645,1064,2025,spring,ela,242.12,0
2041646,1075,2025,spring,ela,310.91,1
2041647,1079,2025,spring,ela,271.61,0
2041648,1032,2025,spring,ela,347.95,1
2041649,1087,2025,spring,ela,282.97,0
2041650,1088,2025,spring,ela,264.42,1
2041651,1003,2025,spring,ela,255.91,0
2041652,1015,2025,spring,ela,270.9,0
2041653,1067,2025,spring,ela,309.02,1
2041654,1042,2025,spring,ela,290.43,1
2041655,1057,2025,spring,ela,266.15,0
2041656,1073,2025,spring,ela,248.15,0
2041657,1037,2025,spring,ela,264.22,0
2041658,1090,2025,spring,ela,290.6,0
2041659,1067,2025,spring,ela,296.12,1
2041660,1011,2025,spring,ela,240.22,0
2041661,1060,2025,spring,ela,304.73,0
2041662,1039,2025,spring,ela,261.04,0
2041663,1040,2025,spring,ela,275.16,0
2041664,1025,2025,spring,ela,243.29,0
2041665,1005,2025,spring,ela,299.17,0
2041666,1034,2025,spring,ela,283.94,1
2041667,1082,2025,spring,ela,255.57,0
2041668,1012,2025,spring,ela,318.61,1
2041669,1056,2025,spring,ela,262.05,0
2041670,1051,2025,spring,ela,302.19,1
2041671,1052,2025,spring,ela,262.33,1
2041672,1063,2025,spring,ela,276.67,0
2041673,1021,2025,spring,ela,266.63,0
2041674,1035,2025,spring,ela,220.03,0
2041675,1088,2025,spring,ela,253.56,0
2041676,1047,2025,spring,ela,295.02,0
2041677,1054,2025,spring,ela,245.84,0
2041678,1010,2025,spring,ela,246.29,0
2041679,1080,2025,spring,ela,304.91,1
2041680,1007,2025,spring,ela,264.57,0
2041681,1037,2025,spring,ela,281.84,0
2041682,1014,2025,spring,ela,301.7,1
2041683,1066,2025,spring,ela,318.1,1
2041684,1039,2025,spring,ela,247.12,0
2041685,1010,2025,spring,ela,220.24,0
2041686,1081,2025,spring,ela,248.7,0
2041687,1060,2025,spring,ela,286.49,0
2041688,1079,2025,spring,ela,296.49,1
2041689,1065,2025,spring,ela,278.03,0
2041690,1076,2025,spring,ela,234.29,0
2041691,1030,2025,spring,ela,242.33,0
2041692,1039,2025,spring,ela,245.54,0
2041693,1067,2025,spring,ela,310.29,1
2041694,1090,2025,spring,ela,323.24,1
2041695,1068,2025,spring,ela,257.33,0
2041696,1076,2025,spring,ela,233.66,0
2041697,1008,2025,spring,ela,263.96,0
2041698,1059,2025,spring,ela,282.81,1
2041699,1086,2025,spring,ela,282.15,0
2041700,1055,2025,spring,ela,274.89,1
2041701,1043,2025,spring,ela,202.86,0
2041702,1019,2025,spring,ela,277.49,1
2041703,1026,2025,spring,ela,237.04,0
2041704,1040,2025,spring,ela,295.21,0
2041705,1016,2025,spring,ela,293.16,1
2041706,1051,2025,spring,ela,268.57,0
2041707,1067,2025,spring,ela,307.32,1
2041708,1062,2025,spring,ela,307.7,1
2041709,1054,2025,spring,ela,224.11,0
2041710,1031,2025,spring,ela,295.96,1
2041711,1008,2025,spring,ela,286.66,1
2041712,1072,2025,spring,ela,337.21,1
2041713,1083,2025,spring,ela,262.69,1
2041714,1078,2025,spring,ela,316.25,1
2041715,1014,2025,spring,ela,271.91,0
2041716,1071,2025,spring,ela,283.51,1
2041717,1029,2025,spring,ela,300.01,1
2041718,1028,2025,spring,ela,303.11,1
2041719,1074,2025,spring,ela,201.57,0
2041720,1084,2025,spring,ela,270.28,1
2041721,1032,2025,spring,ela,260.09,0
2041722,1037,2025,spring,ela,302.85,1
2041723,1051,2025,spring,ela,268.21,0
2041724,1009,2025,spring,ela,248.67,0
2041725,1057,2025,spring,ela,251.1,0
2041726,1023,2025,spring,ela,266.7,1
2041727,1026,2025,spring,ela,280.12,0
2041728,1075,2025,spring,ela,331.61,1
2041729,1012,2025,spring,ela,317.05,1
2041730,1024,2025,spring,ela,293.73,0
2041731,1014,2025,spring,ela,300.0,0
2041732,1037,2025,spring,ela,282.38,0
2041733,1016,2025,spring,ela,284.71,0
2041734,1069,2025,spring,ela,296.74,0
2041735,1087,2025,spring,ela,304.83,1
2041736,1032,2025,spring,ela,341.32,1
2041737,1041,2025,spring,ela,268.32,0
