student_id,birth_year,grade_level,gender,race_ethnicity,frpl_flag,ell_flag,iep_flag
2020598,2012,10,M,Hispanic,1,0,0
2020599,2010,9,F,Black,1,0,1
2020600,2008,12,F,Black,0,1,0
2020601,2008,12,F,Black,1,0,0
2020602,2009,6,F,Black,0,0,0
2020603,2015,11,M,White,1,0,0
2020604,2012,11,F,White,0,0,0
2020605,2009,7,M,Black,1,0,0
2020606,2011,9,M,White,0,0,0
2020607,2010,12,F,White,1,0,0
2020608,2008,9,F,White,0,1,1
2020609,2011,8,M,Multi,1,1,0
2020610,2007,5,M,White,0,0,0
2020611,2015,9,F,White,0,0,0
2020612,2008,11,M,White,1,0,0
2020613,2013,4,M,Multi,1,1,0
2020614,2007,3,F,White,0,0,0
2020615,2012,11,F,White,1,0,0
2020616,2013,12,M,Asian,0,0,0
2020617,2012,10,M,White,0,0,0
2020618,2010,8,F,Black,1,1,0
2020619,2009,4,F,Hispanic,1,0,0
2020620,2013,8,F,White,1,0,0
2020621,2008,4,M,White,0,0,0
2020622,2013,4,F,Hispanic,0,0,1
2020623,2007,7,M,Hispanic,1,0,0
2020624,2014,9,F,Black,0,0,0
2020625,2014,12,F,Black,1,0,0
2020626,2009,4,F,Asian,1,0,0
2020627,2010,5,M,White,1,0,1
2020628,2011,11,M,White,1,0,0
2020629,2009,5,F,White,1,0,1
2020630,2009,10,F,Hispanic,1,0,0
2020631,2007,7,M,White,1,0,0
2020632,2010,4,F,White,0,1,0
2020633,2010,4,F,Black,1,0,1
2020634,2011,10,M,White,0,0,0
2020635,2011,6,M,White,0,0,0
2020636,2010,9,M,Asian,0,0,0
2020637,2008,6,F,Black,1,0,0
2020638,2013,5,F,Asian,0,0,1
2020639,2012,7,F,Black,0,0,0
2020640,2008,9,F,Black,0,0,0
2020641,2012,3,F,White,1,0,0
2020642,2015,9,F,Black,0,0,1
2020643,2011,12,X,Hispanic,1,0,0
2020644,2014,7,M,Hispanic,1,0,0
2020645,2015,5,F,Black,1,0,0
2020646,2012,9,F,White,0,0,0
2020647,2008,6,M,Hispanic,0,0,0
2020648,2007,10,M,White,1,0,0
2020649,2010,6,M,White,0,0,0
2020650,2009,11,M,White,0,0,0
2020651,2015,8,F,Black,1,0,0
2020652,2009,11,F,White,1,0,0
2020653,2011,7,M,Black,0,0,0
2020654,2010,4,F,Multi,1,0,1
2020655,2011,4,F,White,1,0,0
2020656,2007,11,F,White,0,1,1
2020657,2010,6,M,White,0,0,0
2020658,2014,12,M,Asian,0,1,0
2020659,2011,9,F,White,1,1,0
2020660,2015,7,F,White,1,0,0
2020661,2010,9,F,Hispanic,0,0,0
2020662,2009,12,F,Black,0,0,0
2020663,2015,12,M,White,0,0,0
2020664,2008,5,M,White,1,0,0
2020665,2013,4,M,Black,0,0,0
2020666,2007,3,F,White,0,0,0
2020667,2014,10,F,Hispanic,0,1,0
2020668,2008,7,F,Hispanic,0,1,0
2020669,2011,3,F,Hispanic,1,1,1
2020670,2013,4,F,Black,1,0,0
2020671,2010,11,X,White,0,0,0
2020672,2014,4,F,Black,1,0,0
2020673,2015,5,F,White,0,1,1
2020674,2015,7,M,White,0,0,0
2020675,2013,3,M,Black,0,0,0
2020676,2012,12,F,Multi,0,0,1
2020677,2014,10,F,Asian,1,0,1
2020678,2007,8,M,White,1,0,1
2020679,2007,6,F,Black,0,0,0
2020680,2009,12,M,White,1,0,0
2020681,2008,3,F,Hispanic,1,0,1
2020682,2009,8,F,Asian,1,0,0
2020683,2012,11,F,Black,0,0,1
2020684,2008,7,F,Black,1,0,0
2020685,2009,9,M,Asian,1,0,0
2020686,2014,3,M,White,0,1,0
2020687,2008,6,M,Black,1,0,0
2020688,2010,3,M,White,1,0,0
2020689,2011,12,F,Hispanic,1,0,0
2020690,2015,11,F,White,0,0,0
2020691,2011,12,M,White,1,0,0
2020692,2011,9,F,Asian,0,1,0
2020693,2014,4,F,White,0,0,0
2020694,2010,8,M,Hispanic,1,1,0
2020695,2011,8,M,Asian,0,0,0
2020696,2013,11,F,Asian,1,0,0
2020697,2015,12,M,Hispanic,0,0,0
2020698,2008,9,F,White,0,1,1
2020699,2007,11,M,White,0,0,0
2020700,2015,5,F,Hispanic,0,0,0
2020701,2009,6,M,White,0,0,0
2020702,2007,11,M,White,1,0,0
2020703,2013,5,M,White,0,0,0
2020704,2012,10,M,Multi,0,0,0
2020705,2015,6,F,White,0,0,1
2020706,2015,3,M,Black,1,0,0
2020707,2011,11,F,Black,1,0,0
2020708,2012,11,M,Hispanic,0,0,1
2020709,2009,9,F,White,0,0,0
2020710,2013,6,F,Black,0,0,0
2020711,2008,4,F,White,1,0,0
2020712,2010,11,M,White,0,0,0
2020713,2013,8,F,White,0,0,0
2020714,2011,11,M,Hispanic,1,0,0
2020715,2012,3,F,White,1,0,1
2020716,2010,12,M,White,0,1,0
2020717,2012,11,F,White,0,0,0
2020718,2014,4,M,Black,0,0,0
2020719,2015,9,F,White,0,0,0
2020720,2014,10,F,Black,1,0,0
2020721,2008,6,M,White,0,0,1
2020722,2009,6,F,Hispanic,1,1,0
2020723,2012,8,F,Asian,1,1,0
2020724,2010,11,M,Black,0,0,0
2020725,2010,4,F,Black,0,0,0
2020726,2011,4,M,White,1,0,0
2020727,2011,10,M,Asian,1,0,0
2020728,2007,11,F,White,0,0,0
2020729,2013,3,X,White,1,0,0
2020730,2012,12,X,Hispanic,0,0,1
2020731,2009,9,M,White,0,0,0
2020732,2008,8,F,White,1,1,0
2020733,2013,7,F,Black,0,0,0
2020734,2015,8,F,Asian,0,0,0
2020735,2012,5,F,White,0,0,0
2020736,2014,9,F,Multi,0,0,0
2020737,2015,8,F,White,1,0,0
2020738,2011,11,M,White,1,0,0
2020739,2010,4,F,Black,0,0,0
2020740,2008,3,F,White,0,0,0
2020741,2011,10,F,Hispanic,0,0,0
2020742,2013,11,M,White,1,0,1
2020743,2013,6,F,White,1,0,1
2020744,2014,6,F,Hispanic,0,0,1
2020745,2007,9,F,Black,1,0,0
2020746,2013,7,F,Black,0,0,0
2020747,2013,10,F,White,0,0,0
2020748,2010,11,M,White,0,1,0
2020749,2011,10,M,Hispanic,0,0,0
2020750,2012,4,F,Hispanic,0,0,0
2020751,2012,8,F,Other,0,0,0
2020752,2011,4,M,Hispanic,0,0,0
2020753,2009,5,M,White,1,0,1
2020754,2008,9,M,White,0,0,0
2020755,2013,9,F,Black,1,0,0
2020756,2014,10,F,White,0,0,0
2020757,2008,9,F,Hispanic,0,0,0
2020758,2011,5,M,Black,0,0,1
2020759,2015,8,F,Black,0,0,0
2020760,2007,9,M,Asian,0,0,0
2020761,2007,8,F,White,0,0,1
2020762,2008,6,M,White,1,0,0
2020763,2011,11,M,Black,0,0,0
2020764,2012,3,F,White,1,1,0
2020765,2014,10,M,Asian,0,0,0
2020766,2012,5,F,Hispanic,0,0,0
2020767,2015,12,F,White,0,0,0
2020768,2015,4,M,Hispanic,0,0,0
2020769,2013,11,F,White,1,0,0
2020770,2011,7,F,White,0,0,0
2020771,2012,4,F,Black,1,0,0
2020772,2012,7,M,Hispanic,1,1,0
2020773,2008,6,M,Black,0,0,1
2020774,2012,6,M,White,0,0,0
2020775,2012,7,M,Hispanic,1,0,0
2020776,2013,12,M,Hispanic,0,1,0
2020777,2014,4,M,Hispanic,1,0,0
2020778,2008,6,M,White,0,0,0
2020779,2012,11,M,Asian,0,0,1
2020780,2014,4,F,Hispanic,0,0,0
2020781,2010,9,F,White,0,1,1
2020782,2008,12,F,Black,0,0,0
2020783,2015,7,M,Hispanic,0,0,0
2020784,2015,9,M,Other,1,1,0
2020785,2015,9,M,White,0,0,0
2020786,2015,12,M,Hispanic,0,0,0
2020787,2010,8,F,Black,1,0,0
2020788,2008,7,M,White,0,0,0
2020789,2014,9,M,Black,1,0,0
2020790,2008,9,F,Hispanic,0,1,0
2020791,2008,11,M,White,0,0,0
2020792,2011,6,M,White,1,0,1
2020793,2013,11,F,White,0,0,0
2020794,2014,12,F,Black,1,0,0
2020795,2012,4,F,Hispanic,0,0,0
2020796,2013,5,F,White,0,0,0
2020797,2015,3,F,Black,0,0,0
2020798,2007,12,F,White,1,0,0
2020799,2008,3,F,Multi,1,0,0
2020800,2011,6,F,Black,0,0,0
2020801,2010,5,F,Black,0,0,0
2020802,2008,10,F,White,0,1,0
2020803,2010,12,M,White,0,0,0
2020804,2015,9,F,White,0,0,0
2020805,2007,4,F,Other,0,0,1
2020806,2008,10,F,Black,0,0,0
2020807,2013,3,M,Hispanic,1,0,0
2020808,2014,5,M,Black,1,0,0
2020809,2009,4,M,Black,0,0,0
2020810,2009,12,F,White,0,0,0
2020811,2014,3,M,White,0,0,0
2020812,2014,7,M,Black,1,1,0
2020813,2013,5,M,White,0,0,0
2020814,2009,3,M,White,1,1,0
2020815,2015,6,F,White,1,0,0
2020816,2009,9,F,Hispanic,0,0,1
2020817,2013,5,M,Black,0,0,1
2020818,2008,3,M,Black,1,0,0
2020819,2008,8,F,White,0,0,0
2020820,2011,9,M,White,1,0,0
2020821,2013,12,F,Black,1,0,0
2020822,2013,10,F,Hispanic,0,0,0
2020823,2010,3,M,White,1,0,0
2020824,2010,5,F,Multi,0,0,1
2020825,2009,10,M,White,0,0,0
2020826,2007,4,F,Black,1,0,0
2020827,2010,11,F,White,1,0,0
2020828,2015,4,F,Black,0,0,0
2020829,2015,8,M,White,0,0,0
2020830,2011,9,M,White,1,0,0
2020831,2011,6,F,White,1,0,0
2020832,2012,10,F,Hispanic,0,0,0
2020833,2010,12,M,Hispanic,0,0,0
2020834,2015,12,M,White,1,0,0
2020835,2009,7,M,Hispanic,1,0,0
2020836,2012,6,F,White,0,1,0
2020837,2012,4,M,Hispanic,0,0,0
2020838,2010,3,F,Hispanic,0,0,0
2020839,2011,4,M,Hispanic,0,1,0
2020840,2007,9,F,Black,1,0,0
2020841,2011,10,F,White,0,1,0
2020842,2009,11,F,Other,0,1,1
2020843,2010,12,M,White,1,0,0
2020844,2009,10,F,Hispanic,0,1,0
2020845,2009,8,M,White,1,0,0
2020846,2010,7,M,Multi,1,1,0
2020847,2009,4,M,Hispanic,0,0,0
2020848,2015,5,M,Black,1,1,0
2020849,2015,4,M,Hispanic,1,0,0
2020850,2008,10,F,White,0,0,0
2020851,2011,6,F,White,1,0,0
2020852,2011,11,F,White,1,0,0
2020853,2013,10,F,White,0,0,0
2020854,2015,5,M,White,1,0,0
2020855,2015,7,M,Black,0,0,0
2020856,2010,10,M,White,0,0,0
2020857,2010,3,M,Hispanic,0,0,0
2020858,2008,10,M,White,0,0,0
2020859,2014,8,F,Hispanic,0,0,0
2020860,2013,12,M,Black,1,0,0
2020861,2009,11,X,White,0,0,0
2020862,2015,6,F,White,1,0,0
2020863,2014,3,M,White,1,1,0
2020864,2007,6,F,White,0,0,0
2020865,2011,9,M,White,1,0,0
2020866,2011,3,F,Asian,1,0,0
2020867,2008,3,M,White,0,0,0
2020868,2010,4,F,Hispanic,0,0,0
2020869,2012,7,M,White,0,0,0
2020870,2008,10,M,Black,1,1,0
2020871,2011,3,M,White,0,0,0
2020872,2015,5,M,White,0,0,0
2020873,2008,12,M,Black,0,0,0
2020874,2014,12,F,White,0,0,0
2020875,2011,12,X,Hispanic,0,0,1
2020876,2008,6,F,Black,0,0,0
2020877,2014,9,F,Multi,1,0,0
2020878,2011,10,M,Hispanic,0,0,0
2020879,2013,8,M,White,0,0,0
2020880,2014,6,F,Black,0,0,0
2020881,2015,5,M,Black,0,0,1
2020882,2012,10,F,White,1,0,0
2020883,2011,11,M,White,1,0,0
2020884,2010,7,M,White,0,0,0
2020885,2013,10,M,White,1,0,0
2020886,2008,5,F,Hispanic,1,0,0
2020887,2008,7,F,Black,1,0,0
2020888,2015,5,F,White,1,0,0
2020889,2009,5,M,White,1,0,0
2020890,2013,5,F,Hispanic,1,0,0
2020891,2012,8,M,Hispanic,1,0,0
2020892,2015,4,F,Black,0,0,0
2020893,2012,5,M,Black,1,0,0
2020894,2012,11,F,White,0,1,0
2020895,2007,3,M,Hispanic,0,0,0
2020896,2013,12,M,White,1,0,0
2020897,2008,3,M,Multi,0,0,0
2020898,2012,10,F,Asian,1,0,0
2020899,2013,12,M,White,0,0,0
2020900,2010,3,M,White,0,0,0
2020901,2013,5,M,Other,0,0,0
2020902,2010,11,M,White,1,0,0
2020903,2007,4,M,White,1,1,0
2020904,2008,10,M,Black,0,0,0
2020905,2015,8,F,Black,1,0,0
2020906,2008,11,F,White,0,0,0
2020907,2015,6,F,Black,0,1,0
2020908,2007,9,F,White,1,0,0
2020909,2013,10,X,White,0,0,0
2020910,2015,5,F,Hispanic,1,0,0
2020911,2014,3,F,White,0,0,1
2020912,2010,5,F,White,0,0,0
2020913,2014,9,M,Asian,0,0,0
2020914,2008,6,M,White,0,0,0
2020915,2012,12,F,Black,1,0,0
2020916,2011,4,M,White,0,0,0
2020917,2010,10,F,Black,0,0,0
2020918,2012,3,F,White,0,0,0
2020919,2013,9,M,Multi,0,0,0
2020920,2008,12,M,White,0,0,0
2020921,2010,3,F,Black,1,0,0
2020922,2014,6,M,White,1,0,0
2020923,2015,11,M,Hispanic,1,0,0
2020924,2011,9,M,White,0,1,0
2020925,2010,9,M,White,0,0,0
2020926,2014,4,F,Asian,1,0,0
2020927,2009,10,M,Asian,0,0,1
2020928,2015,11,F,Hispanic,0,1,1
2020929,2007,4,M,White,1,1,0
2020930,2007,10,M,Hispanic,1,0,0
2020931,2011,7,M,White,0,0,0
2020932,2014,3,M,Black,0,0,0
2020933,2013,3,F,White,0,0,0
2020934,2007,5,F,Hispanic,1,0,0
2020935,2009,3,M,White,1,1,0
2020936,2013,10,F,White,0,0,0
2020937,2011,12,M,Black,0,1,0
2020938,2010,3,M,White,0,0,1
2020939,2008,10,M,White,0,0,0
2020940,2013,3,M,White,0,0,0
2020941,2013,9,M,White,0,1,0
2020942,2014,4,F,White,0,0,0
2020943,2007,4,M,White,1,0,0
2020944,2014,4,M,White,0,0,1
2020945,2011,6,M,White,0,0,0
2020946,2012,10,M,White,0,0,0
2020947,2015,4,F,White,0,0,0
2020948,2008,10,F,White,0,1,0
2020949,2013,11,F,White,0,0,0
2020950,2012,8,F,Black,0,0,0
2020951,2009,5,F,Black,0,0,1
2020952,2011,6,F,Hispanic,0,0,1
2020953,2015,6,M,White,0,0,0
2020954,2015,10,F,Hispanic,1,0,1
2020955,2011,11,M,Hispanic,0,0,1
2020956,2009,9,M,White,0,0,0
2020957,2013,12,F,White,0,1,0
2020958,2007,3,F,White,0,0,0
2020959,2015,11,M,White,0,0,0
2020960,2009,4,F,White,1,0,0
2020961,2011,6,F,Black,0,0,1
2020962,2008,9,M,White,0,1,0
2020963,2011,3,M,White,0,0,0
2020964,2014,8,F,Black,1,0,0
2020965,2008,12,M,Multi,0,0,0
2020966,2015,6,F,White,0,1,0
2020967,2015,12,M,White,0,0,0
2020968,2010,8,F,White,0,0,0
2020969,2013,7,F,White,0,0,0
2020970,2009,5,F,Black,0,0,0
2020971,2009,11,M,White,0,1,1
2020972,2011,8,F,Black,1,0,0
2020973,2010,9,M,Hispanic,0,0,0
2020974,2007,4,F,Black,1,0,0
2020975,2011,10,M,Asian,0,0,0
2020976,2013,12,M,White,1,0,0
2020977,2013,5,F,White,0,0,0
2020978,2012,11,F,White,0,0,0
2020979,2011,7,F,Black,0,0,0
2020980,2011,7,M,Hispanic,0,0,0
2020981,2013,10,M,White,0,0,0
2020982,2012,12,F,White,0,0,0
2020983,2008,10,F,White,0,0,0
2020984,2014,9,F,Hispanic,1,0,0
2020985,2008,9,M,White,1,0,0
2020986,2013,8,M,Other,0,0,0
2020987,2015,8,F,Hispanic,1,0,0
2020988,2014,9,M,White,0,1,0
2020989,2007,3,F,White,1,0,0
2020990,2015,10,F,White,1,0,0
2020991,2011,3,M,Black,1,0,1
2020992,2012,12,F,Hispanic,0,0,0
2020993,2009,10,F,Black,1,0,0
2020994,2010,10,M,Hispanic,1,1,1
2020995,2013,12,F,Black,1,0,1
2020996,2008,5,M,White,0,0,0
2020997,2013,4,M,Black,1,0,1
2020998,2007,3,M,White,0,0,0
2020999,2008,8,M,White,0,0,0
2021000,2008,12,M,White,0,0,0
2021001,2015,7,F,White,0,0,0
2021002,2013,10,M,White,0,0,0
2021003,2012,4,F,Hispanic,1,0,0
2021004,2007,8,M,White,0,0,1
2021005,2012,5,M,Hispanic,0,1,0
2021006,2007,7,M,White,0,0,0
2021007,2009,9,M,White,0,0,0
2021008,2015,12,M,White,0,0,0
2021009,2013,10,M,Other,0,1,0
2021010,2009,3,F,Hispanic,0,0,0
2021011,2009,7,F,White,1,0,0
2021012,2011,4,F,Black,0,0,0
2021013,2010,11,F,White,1,0,0
2021014,2012,6,F,Black,0,0,0
2021015,2009,9,M,White,0,0,0
2021016,2007,12,F,White,0,0,0
2021017,2010,9,M,White,0,0,1
2021018,2015,9,M,Hispanic,0,0,1
2021019,2007,8,F,Black,1,0,0
2021020,2008,9,F,White,1,0,0
2021021,2013,12,F,Asian,1,0,0
2021022,2008,6,M,Black,1,0,1
2021023,2009,3,F,White,0,0,0
2021024,2015,4,F,White,0,0,0
2021025,2013,6,F,White,1,0,0
2021026,2015,3,M,Hispanic,1,0,0
2021027,2012,9,F,Asian,0,0,0
2021028,2013,4,F,White,0,0,0
2021029,2012,11,F,Hispanic,0,0,0
2021030,2012,4,F,Hispanic,0,0,1
2021031,2010,6,M,White,0,0,0
2021032,2008,8,M,White,1,0,0
2021033,2008,11,M,White,0,0,0
2021034,2009,6,M,White,1,0,0
2021035,2013,11,F,Black,0,0,0
2021036,2010,12,M,Black,0,0,0
2021037,2011,3,F,Black,1,0,0
2021038,2015,12,X,Hispanic,0,0,1
2021039,2013,4,M,Hispanic,1,0,0
2021040,2015,8,M,White,0,0,0
2021041,2010,10,M,Hispanic,1,0,0
2021042,2012,4,M,White,0,0,0
2021043,2010,7,M,Multi,1,0,0
2021044,2010,6,M,White,0,0,0
2021045,2007,4,M,White,1,1,0
2021046,2014,3,M,White,1,0,0
2021047,2008,5,F,White,0,0,0
2021048,2010,9,F,Hispanic,0,0,0
2021049,2014,3,F,White,1,1,1
2021050,2014,6,F,White,1,0,0
2021051,2014,8,F,White,0,0,0
2021052,2008,12,M,Hispanic,1,0,0
2021053,2007,6,F,White,1,0,1
2021054,2010,6,F,White,0,0,0
2021055,2011,4,M,Black,1,0,1
2021056,2008,11,M,Hispanic,0,0,0
2021057,2008,12,F,Multi,0,0,0
2021058,2008,6,F,White,1,0,0
2021059,2015,10,M,White,0,0,0
2021060,2015,9,M,Asian,0,0,0
2021061,2015,11,F,White,1,0,0
2021062,2010,6,M,White,0,0,0
2021063,2009,7,F,Black,0,0,0
2021064,2008,11,M,White,1,0,0
2021065,2010,3,F,Black,0,0,0
2021066,2011,5,M,White,0,0,0
2021067,2013,4,M,White,0,0,0
2021068,2013,4,M,Hispanic,0,0,0
2021069,2008,4,M,Other,0,0,0
2021070,2015,3,F,Black,0,0,0
2021071,2014,3,M,Multi,1,0,0
2021072,2009,6,X,White,0,0,0
2021073,2009,9,F,Asian,0,0,0
2021074,2008,10,F,Black,1,0,0
2021075,2011,10,X,Black,1,1,0
2021076,2014,7,M,Black,1,1,0
2021077,2014,8,F,Black,0,0,0
2021078,2008,11,M,Black,0,0,0
2021079,2008,6,M,White,0,0,0
2021080,2007,8,F,White,0,0,0
2021081,2014,7,F,White,0,0,0
2021082,2011,8,F,White,0,0,0
2021083,2007,3,F,White,1,0,0
2021084,2014,7,F,Other,0,0,0
2021085,2009,10,F,White,1,0,0
2021086,2008,3,F,White,1,0,1
2021087,2010,4,F,White,1,0,0
2021088,2013,8,F,Hispanic,0,0,0
2021089,2011,12,F,Hispanic,1,1,0
2021090,2008,4,M,White,1,0,0
2021091,2009,3,M,White,0,0,0
2021092,2009,3,M,White,1,0,1
2021093,2011,5,M,White,0,0,0
2021094,2011,4,M,Black,1,0,0
2021095,2007,8,F,White,1,0,0
2021096,2009,4,M,White,0,0,0
2021097,2010,7,F,White,0,0,0
2021098,2010,9,X,White,1,0,0
2021099,2013,3,M,Black,0,0,1
2021100,2011,5,F,Hispanic,0,0,0
2021101,2010,3,X,Hispanic,0,1,1
2021102,2012,5,F,Hispanic,0,0,0
2021103,2011,11,F,Black,1,1,1
2021104,2010,7,F,Black,0,1,1
2021105,2007,6,F,Black,0,0,0
2021106,2012,12,M,Black,1,0,1
2021107,2007,6,M,Other,1,0,1
2021108,2013,5,M,Multi,1,0,0
2021109,2011,9,F,White,1,0,0
2021110,2011,6,M,Asian,1,0,0
2021111,2010,11,M,White,0,0,0
2021112,2015,5,F,Black,0,0,0
2021113,2010,6,F,White,0,0,0
2021114,2013,6,M,White,1,0,1
2021115,2009,8,M,Black,1,1,0
2021116,2015,5,M,White,0,0,0
2021117,2008,4,M,Hispanic,0,0,1
2021118,2011,11,M,Black,0,0,0
2021119,2008,11,F,White,1,0,0
2021120,2014,12,F,White,0,0,0
2021121,2012,11,M,White,1,0,1
2021122,2015,6,M,White,1,0,0
2021123,2014,3,M,White,0,0,0
2021124,2008,11,F,White,1,0,1
2021125,2013,5,F,Asian,1,1,0
2021126,2011,4,F,Asian,1,0,1
2021127,2015,6,F,Black,0,0,0
2021128,2011,7,F,White,0,0,0
2021129,2012,9,M,White,1,0,0
2021130,2015,11,F,Black,1,0,0
2021131,2010,3,M,Black,1,0,0
2021132,2010,3,F,Other,1,0,0
2021133,2010,12,M,Hispanic,0,0,0
2021134,2014,12,F,Hispanic,1,0,0
2021135,2007,7,F,Black,1,1,0
2021136,2010,6,F,White,0,0,0
2021137,2015,9,M,Hispanic,1,0,0
2021138,2009,7,F,Black,0,0,0
2021139,2012,7,F,Hispanic,0,0,0
2021140,2008,12,F,Hispanic,0,0,0
2021141,2007,6,F,Black,0,0,0
2021142,2010,12,F,Asian,1,1,0
2021143,2010,3,F,Hispanic,0,0,0
2021144,2014,5,F,White,1,0,0
2021145,2015,12,M,White,1,0,0
2021146,2010,7,F,White,0,1,0
2021147,2013,4,M,White,0,0,1
2021148,2014,10,M,Multi,0,0,0
2021149,2015,4,F,White,0,0,0
2021150,2009,7,F,White,0,0,0
2021151,2011,3,F,Black,1,0,0
2021152,2015,12,M,Black,1,0,0
2021153,2015,4,F,White,0,0,1
2021154,2013,5,M,Black,1,0,0
2021155,2015,7,F,Hispanic,1,0,0
2021156,2011,12,M,Black,0,0,0
2021157,2008,10,M,Hispanic,0,0,0
2021158,2010,9,F,Black,0,0,0
2021159,2010,8,F,White,0,0,0
2021160,2013,9,F,Hispanic,0,0,0
2021161,2011,10,F,Black,0,0,0
2021162,2015,9,M,White,1,0,0
2021163,2012,9,F,Hispanic,0,0,0
2021164,2013,5,F,Hispanic,1,0,0
2021165,2013,7,M,White,1,0,0
2021166,2009,7,M,White,1,0,0
2021167,2008,7,F,Black,0,0,0
2021168,2013,5,F,Hispanic,1,0,0
2021169,2013,7,M,Black,1,0,1
2021170,2008,11,M,Asian,1,0,0
2021171,2015,4,F,White,0,0,0
2021172,2008,6,M,White,0,0,0
2021173,2010,4,F,White,1,0,1
2021174,2014,4,F,White,1,0,0
2021175,2009,11,F,White,1,0,0
2021176,2011,11,M,White,1,0,0
2021177,2011,7,F,Multi,0,0,0
2021178,2012,6,F,White,1,0,0
2021179,2012,6,M,Hispanic,0,0,0
2021180,2015,12,M,Multi,0,0,0
2021181,2013,12,F,White,0,0,0
2021182,2015,7,M,Black,1,1,0
2021183,2011,8,M,Hispanic,1,0,0
2021184,2013,9,F,White,0,0,0
2021185,2010,7,F,Hispanic,1,0,0
2021186,2007,10,F,White,0,0,0
2021187,2012,3,F,White,1,0,0
2021188,2015,8,F,White,0,0,0
2021189,2008,8,M,Black,0,0,1
2021190,2009,12,F,Black,0,0,0
2021191,2015,7,F,White,0,0,0
2021192,2013,11,M,White,1,0,0
2021193,2011,11,M,White,0,0,0
2021194,2011,11,F,Multi,1,0,0
2021195,2008,8,F,Black,0,0,1
2021196,2011,8,M,Hispanic,1,0,0
2021197,2010,9,M,White,1,0,0
2021198,2012,4,M,Black,1,0,0
2021199,2012,8,F,Black,0,0,0
2021200,2009,4,M,White,1,1,0
2021201,2014,12,M,Black,0,0,0
2021202,2014,4,M,White,0,0,0
2021203,2014,6,F,White,1,0,0
2021204,2011,8,M,White,0,0,0
2021205,2015,9,M,White,1,1,0
2021206,2010,12,F,Asian,1,0,0
2021207,2008,4,M,Black,0,0,0
2021208,2011,8,F,White,1,0,0
2021209,2011,11,M,Hispanic,1,0,0
2021210,2014,7,M,White,1,0,0
2021211,2014,8,F,Hispanic,0,0,1
2021212,2007,4,M,White,0,0,0
2021213,2008,6,M,White,0,0,0
2021214,2007,6,M,White,0,0,0
2021215,2007,11,F,Black,0,0,1
2021216,2007,4,M,Black,0,0,0
2021217,2013,3,M,Hispanic,0,0,0
2021218,2014,7,F,White,0,1,0
2021219,2012,7,M,Black,1,0,0
2021220,2010,7,F,Black,0,0,0
2021221,2012,4,M,Black,1,0,0
2021222,2009,12,M,Multi,1,1,1
2021223,2009,6,F,Asian,0,0,0
2021224,2015,6,F,White,0,1,0
2021225,2012,6,M,Asian,1,1,0
2021226,2010,11,M,White,0,0,0
2021227,2007,12,M,Hispanic,0,0,0
2021228,2010,3,F,Hispanic,0,0,0
2021229,2007,3,F,White,0,0,0
2021230,2015,6,F,White,0,0,0
2021231,2014,10,X,Hispanic,0,0,0
2021232,2010,10,M,Black,0,0,0
2021233,2010,3,F,Hispanic,1,0,0
2021234,2011,7,F,Black,1,0,0
2021235,2013,12,F,White,0,0,0
2021236,2009,3,F,White,1,0,0
2021237,2010,12,M,White,1,0,0
2021238,2014,6,F,Other,1,0,0
2021239,2010,9,F,Asian,0,0,1
2021240,2012,8,M,Black,0,0,0
2021241,2007,3,F,White,0,0,1
2021242,2015,12,F,Hispanic,1,0,0
2021243,2009,5,F,White,0,0,0
2021244,2010,5,F,White,1,0,0
2021245,2010,3,F,Hispanic,1,0,1
2021246,2007,3,M,Hispanic,0,0,0
2021247,2014,12,F,White,0,0,1
2021248,2014,10,F,White,0,0,0
2021249,2013,10,F,Black,0,0,0
2021250,2011,9,F,Black,0,0,0
2021251,2015,4,F,White,0,1,0
2021252,2011,6,F,White,1,1,0
2021253,2014,12,M,White,0,0,0
2021254,2007,6,M,Black,1,0,0
2021255,2015,5,X,Hispanic,0,0,0
2021256,2012,6,M,Black,0,0,0
2021257,2011,8,M,White,1,0,0
2021258,2007,9,F,Hispanic,0,0,0
2021259,2007,5,M,White,0,0,0
2021260,2013,11,F,Multi,1,0,0
2021261,2013,7,M,Black,1,0,0
2021262,2014,5,M,Other,0,0,0
2021263,2007,6,F,White,0,0,0
2021264,2012,12,F,Black,0,0,0
2021265,2011,8,F,Hispanic,0,0,0
2021266,2010,7,M,White,0,0,0
2021267,2009,12,M,Multi,1,0,0
2021268,2012,7,F,Black,0,1,0
2021269,2009,3,F,Hispanic,1,0,0
2021270,2007,5,F,Asian,0,0,1
2021271,2008,12,F,White,0,0,0
2021272,2008,3,F,White,0,0,0
2021273,2008,9,F,Multi,1,0,0
2021274,2010,5,F,Black,0,0,0
2021275,2015,4,F,Black,1,1,0
2021276,2013,5,M,White,1,0,0
2021277,2011,6,F,Black,1,0,0
2021278,2011,7,F,Hispanic,1,0,0
2021279,2009,11,F,White,0,0,0
2021280,2007,7,M,White,1,0,1
2021281,2009,7,M,Multi,0,0,0
2021282,2011,11,M,Hispanic,1,0,1
2021283,2010,10,M,White,1,0,0
2021284,2007,6,F,White,1,0,0
2021285,2011,5,F,Hispanic,1,0,0
2021286,2015,10,F,White,1,0,0
2021287,2013,9,M,Black,0,0,1
2021288,2007,5,F,White,0,0,0
2021289,2009,10,F,White,0,0,1
